G32956.GTEX-X638-0326-SM-47JY1.3,0,0,0,24,0,1,0,0,0,0,239,0,4,0,0,0,0,2.27178799457,0,-0.0,0
G32957.GTEX-X638-0426-SM-47JY2.3,3,1,0,29,1,1,0,9,2,0,159,2,2,0,0.99502699018,-0.0,0,3.12656884979,-0.0,-0.0,0
G32958.GTEX-U3ZG-0001-SM-47JYF.3,0,0,0,32,2,0,0,0,0,0,325,21,0,0,0,0,0,2.69614508235,0.598269588585,0,0
G32959.GTEX-XAJ8-0126-SM-47JYG.3,13,0,0,29,8,2,0,242,0,0,206,32,7,0,1.79992384791,0,0,2.91661240304,1.71406586971,0.598269588585,0
G32961.GTEX-XAJ8-0326-SM-47JYI.3,0,0,0,30,1,0,0,0,0,0,153,2,0,0,0,0,0,2.98549519419,-0.0,0,0
G32962.GTEX-XAJ8-0426-SM-47JYJ.3,0,0,0,24,0,1,0,0,0,0,163,0,3,0,0,0,0,2.74328126948,0,-0.0,0
G32964.GTEX-XAJ8-0626-SM-47JY4.3,0,0,1,25,0,0,0,0,0,7,147,0,0,0,0,0,-0.0,3.00037112531,0,0,0
G32965.GTEX-XAJ8-0726-SM-47JY5.3,0,0,0,24,0,1,0,0,0,0,154,0,2,0,0,0,0,2.88362781448,0,-0.0,0
G32966.GTEX-XAJ8-0826-SM-47JY6.3,1,0,0,23,0,1,0,6,0,0,344,0,2,0,-0.0,0,0,2.39068586533,0,-0.0,0
G32967.GTEX-XBED-0126-SM-47JY7.3,1,0,0,24,1,0,0,2,0,0,135,2,0,0,-0.0,0,0,2.9489845661,-0.0,0,0
G32968.GTEX-XBED-0226-SM-47JY8.3,0,1,0,32,1,1,0,0,3,0,142,37,2,0,0,-0.0,0,3.09675119324,-0.0,-0.0,0
G32969.GTEX-XBED-0526-SM-47JY3.3,0,0,0,17,1,0,0,0,0,0,115,2,0,0,0,0,0,2.48517443761,-0.0,0,0
G32970.GTEX-XAJ8-0926-SM-47JXZ.3,0,2,1,22,0,0,0,0,5,3,127,0,0,0,0,0.673011667009,-0.0,2.78172525256,0,0,0
G32971.GTEX-XAJ8-1026-SM-47JY9.3,1,1,0,26,0,0,0,2,2,0,171,0,0,0,-0.0,-0.0,0,3.0149195804,0,0,0
G32972.GTEX-XAJ8-1126-SM-47JYA.3,0,0,0,25,1,1,0,0,0,0,127,2,3,0,0,0,0,3.03293668883,-0.0,-0.0,0
G32974.GTEX-XBED-0826-SM-47JYC.3,4,0,0,21,0,0,0,13,0,0,95,0,0,0,1.19723750156,0,0,2.90046876288,0,0,0
G32975.GTEX-XBED-2526-SM-47JYD.3,3,0,0,23,0,1,0,8,0,0,123,0,2,0,1.03972077084,0,0,2.92106988397,0,-0.0,0
G32976.GTEX-XAJ8-1426-SM-47JYM.3,0,0,0,29,0,0,1,0,0,0,226,0,0,7,0,0,0,2.44326036603,0,0,-0.0
G32977.GTEX-XBED-1626-SM-47JYN.3,11,1,0,31,0,0,0,93,2,0,147,0,0,0,1.963195769,-0.0,0,3.19328599851,0,0,0
G32978.GTEX-XBED-1726-SM-47JYO.3,9,0,1,23,0,1,0,83,0,2,118,0,2,0,1.84695755268,0,-0.0,2.92594110736,0,-0.0,0
G32979.GTEX-XBED-1926-SM-47JYP.3,2,0,0,22,2,0,1,5,0,0,807,6,0,2,0.673011667009,0,0,0.778678796482,0.636514168295,0,-0.0
G32980.GTEX-XBED-2226-SM-47JYQ.3,3,0,1,25,0,1,1,9,0,28,605,0,2,4,0.99502699018,0,-0.0,1.33287562237,0,-0.0,-0.0
G32981.GTEX-XBED-2326-SM-47JYR.3,0,0,0,19,1,0,0,0,0,0,87,2,0,0,0,0,0,2.74360536201,-0.0,0,0
G32982.GTEX-XAJ8-1226-SM-47JYS.3,0,0,1,26,0,0,0,0,0,6,138,0,0,0,0,0,-0.0,2.89274874813,0,0,0
G32983.GTEX-XAJ8-1326-SM-47JYT.3,0,2,1,24,0,0,0,0,5,2,183,0,0,0,0,0.673011667009,-0.0,2.77475926555,0,0,0
G32985.GTEX-WCDI-0008-SM-47JYE.3,0,1,1,29,1,1,0,0,2,2,186,17,2,0,0,-0.0,-0.0,2.9693044638,-0.0,-0.0,0
G32986.GTEX-XUYS-0005-SM-47JZ2.3,5,1,2,32,12,1,1,13,2,16,985,149,4,7,1.56495725024,-0.0,0.376770161256,1.33737595021,1.9906860324,-0.0,-0.0
G32987.GTEX-X88G-0126-SM-47JZ3.3,0,0,0,26,0,0,0,0,0,0,351,0,0,0,0,0,0,2.3831433243,0,0,0
G32988.GTEX-X88G-0326-SM-47JZ4.3,0,0,0,21,1,0,0,0,0,0,78,2,0,0,0,0,0,2.89301183535,-0.0,0,0
G32989.GTEX-X88G-0426-SM-47JZ5.3,4,0,0,21,1,0,0,18,0,0,208,7,0,0,1.35488505301,0,0,2.23626118014,-0.0,0,0
G32990.GTEX-X88G-0004-SM-47JZ6.3,1,0,0,29,0,0,0,2,0,0,128,0,0,0,-0.0,0,0,3.08740480151,0,0,0
G32991.GTEX-X638-0008-SM-47JZ7.3,1,0,0,27,0,0,0,2,0,0,157,0,0,0,-0.0,0,0,2.9274352805,0,0,0
G32992.GTEX-X88G-0008-SM-47JWN.3,0,1,0,33,0,1,0,0,5,0,197,0,19,0,0,-0.0,0,3.02892995831,0,-0.0,0
G32993.GTEX-XBED-0008-SM-47JWO.3,0,0,0,24,0,0,0,0,0,0,164,0,0,0,0,0,0,2.56962437132,0,0,0
G32994.GTEX-XBED-0003-SM-47JWP.3,1,0,0,25,0,0,0,3,0,0,159,0,0,0,-0.0,0,0,2.9436407463,0,0,0
G32995.GTEX-RWS6-0008-SM-47JYV.3,0,0,0,22,0,0,0,0,0,0,113,0,0,0,0,0,0,2.70392979003,0,0,0
G32996.GTEX-RVPV-0008-SM-47JYW.3,0,0,0,25,0,0,0,0,0,0,129,0,0,0,0,0,0,3.07671186566,0,0,0
G32997.GTEX-RWSA-0008-SM-47JYX.3,0,0,0,18,1,0,0,0,0,0,151,2,0,0,0,0,0,2.28121372007,-0.0,0,0
G32998.GTEX-VUSH-0008-SM-47JWK.3,0,0,0,27,1,0,0,0,0,0,322,73,0,0,0,0,0,2.42783422542,-0.0,0,0
G32999.GTEX-U3ZG-0008-SM-47JWL.3,1,0,0,30,1,0,0,3,0,0,246,11,0,0,-0.0,0,0,2.6645932705,-0.0,0,0
G33000.GTEX-TMZS-0008-SM-47JWM.3,1,0,0,22,0,0,0,2,0,0,192,0,0,0,-0.0,0,0,2.48792883961,0,0,0
G33001.GTEX-SSA3-0008-SM-47JWJ.3,0,1,0,25,1,1,0,0,3,0,135,3,2,0,0,-0.0,0,2.85978939454,-0.0,-0.0,0
G33002.GTEX-XUYS-0008-SM-47JYZ.3,0,0,0,30,0,0,0,0,0,0,295,0,0,0,0,0,0,2.61087653184,0,0,0
G33003.GTEX-X638-0003-SM-47JZ1.3,0,0,0,24,1,0,0,0,0,0,318,2,0,0,0,0,0,1.84998738838,-0.0,0,0
G33004.GTEX-Y8E5-0006-SM-47JWQ.3,0,1,0,21,1,0,1,0,7,0,740,9,0,2,0,-0.0,0,1.35296130031,-0.0,0,-0.0
G33005.GTEX-XUYS-0326-SM-47JX2.3,1,0,0,18,0,1,0,2,0,0,110,0,7,0,-0.0,0,0,2.59192946396,0,-0.0,0
G33006.GTEX-XUYS-0426-SM-47JX3.3,1,0,0,25,3,0,0,3,0,0,176,6,0,0,-0.0,0,0,2.78256411306,1.09861228867,0,0
G33007.GTEX-XUYS-0002-SM-47JXL.3,0,0,0,32,0,0,0,0,0,0,371,0,0,0,0,0,0,2.03770249978,0,0,0
G33008.GTEX-XUYS-0126-SM-47JWZ.3,0,0,0,28,0,0,1,0,0,0,265,0,0,3,0,0,0,2.49738842951,0,0,-0.0
G33009.GTEX-XUYS-0226-SM-47JX1.3,0,0,0,19,0,1,0,0,0,0,93,0,2,0,0,0,0,2.47823647804,0,-0.0,0
G33010.GTEX-X638-0126-SM-47JZ8.3,1,0,0,25,0,0,0,2,0,0,230,0,0,0,-0.0,0,0,2.16423675162,0,0,0
G33011.GTEX-X638-0226-SM-47JZ9.3,0,0,1,23,0,0,0,0,0,3,142,0,0,0,0,0,-0.0,2.78581987087,0,0,0
G33017.GTEX-QDT8-1026-SM-43V6X.3,0,0,0,35,1,0,0,0,0,0,229,3,0,0,0,0,0,3.29754270099,-0.0,0,0
G33603.GTEX-R55C-0008-SM-48FCF.4,0,0,0,23,0,0,0,0,0,0,107,0,0,0,0,0,0,2.88906300691,0,0,0
G33604.GTEX-R55E-0008-SM-48FCG.4,0,0,1,27,0,0,0,0,0,3,352,0,0,0,0,0,-0.0,2.19591109864,0,0,0
G33605.GTEX-QXCU-0008-SM-48FCH.4,0,0,0,25,0,0,0,0,0,0,147,0,0,0,0,0,0,3.00088189949,0,0,0
G33606.GTEX-R55F-0226-SM-48FCI.4,2,0,0,21,1,0,0,5,0,0,114,3,0,0,0.673011667009,0,0,2.81319614174,-0.0,0,0
G33607.GTEX-R55C-1126-SM-48FCJ.4,6,1,3,22,1,1,0,46,8,5,108,4,5,0,1.53167741836,-0.0,1.05492016799,2.88618373265,-0.0,-0.0,0
G33608.GTEX-R55F-0126-SM-48FCK.4,1,0,0,25,1,0,1,2,0,0,159,2,0,10,-0.0,0,0,3.01022890443,-0.0,0,-0.0
G33609.GTEX-R55C-0826-SM-48FCL.4,7,0,0,29,0,0,0,59,0,0,667,0,0,0,1.65451715681,0,0,1.91339769329,0,0,0
G33610.GTEX-R55C-1026-SM-48FCM.4,1,0,0,23,0,1,0,2,0,0,85,0,1,0,-0.0,0,0,2.96782428357,0,-0.0,0
G33611.GTEX-R55C-0726-SM-48FCN.4,0,1,1,35,0,1,0,0,2,2,240,0,8,0,0,-0.0,-0.0,3.26145131682,0,-0.0,0
G33612.GTEX-R53T-1026-SM-48FCO.4,0,0,0,24,0,1,0,0,0,0,125,0,3,0,0,0,0,3.00115045985,0,-0.0,0
G33613.GTEX-R53T-0826-SM-48FCP.4,0,0,0,27,0,1,0,0,0,0,236,0,3,0,0,0,0,2.66856834067,0,-0.0,0
G33614.GTEX-R53T-1326-SM-48FCQ.4,23,1,3,27,3,2,0,663,21,11,259,13,13,0,2.41065221672,-0.0,0.907535294105,2.87203008825,0.830517825287,0.540204142389,0
G33615.GTEX-R55E-1326-SM-48FCR.4,0,0,0,30,2,0,0,0,0,0,501,5,0,0,0,0,0,2.18820560291,0.673011667009,0,0
G33616.GTEX-R53T-0726-SM-48FCS.4,0,0,0,21,1,1,0,0,0,0,130,2,3,0,0,0,0,2.73011227714,-0.0,-0.0,0
G33617.GTEX-R53T-1226-SM-48FCT.4,1,0,0,23,0,0,0,2,0,0,364,0,0,0,-0.0,0,0,1.73479903688,0,0,0
G33618.GTEX-RM2N-1926-SM-48FCU.4,2,0,2,27,3,0,0,4,0,6,376,7,0,0,0.69314718056,0,0.69314718056,2.52140314725,1.07899220788,0,0
G33619.GTEX-RN64-0726-SM-48FCV.4,1,0,0,27,1,0,1,2,0,0,194,2,0,11,-0.0,0,0,2.80723499881,-0.0,0,-0.0
G33620.GTEX-RM2N-1326-SM-48FCW.4,0,0,0,23,0,0,0,0,0,0,116,0,0,0,0,0,0,2.8996200876,0,0,0
G33621.GTEX-R55E-2726-SM-48FCX.4,1,0,0,31,2,0,0,2,0,0,210,6,0,0,-0.0,0,0,2.88429223048,0.636514168295,0,0
G33622.GTEX-RM2N-1126-SM-48FCY.4,0,0,0,25,1,0,0,0,0,0,123,2,0,0,0,0,0,3.03859830319,-0.0,0,0
G33623.GTEX-R55E-0726-SM-48FCZ.4,0,1,0,23,1,0,0,0,2,0,148,2,0,0,0,-0.0,0,2.78141525025,-0.0,0,0
G33624.GTEX-RM2N-0926-SM-48FD1.4,20,1,1,27,1,1,0,210,5,8,141,2,4,0,2.31771374036,-0.0,-0.0,2.94848422171,-0.0,-0.0,0
G33625.GTEX-R55E-0326-SM-48FD2.4,0,0,0,27,1,1,0,0,0,0,121,2,2,0,0,0,0,3.07467999337,-0.0,-0.0,0
G33626.GTEX-RM2N-0826-SM-48FD3.4,7,0,0,25,0,1,0,43,0,0,481,0,2,0,1.54073631513,0,0,1.73640738535,0,-0.0,0
G33627.GTEX-R53T-1126-SM-48FD4.4,1,0,2,22,1,0,0,4,0,7,361,6,0,0,-0.0,0,0.6829081047,2.54470417168,-0.0,0,0
G33628.GTEX-RM2N-0726-SM-48FD5.4,3,1,0,32,1,0,0,7,2,0,2210,7,0,0,1.07899220788,-0.0,0,0.826508409849,-0.0,0,0
G33629.GTEX-RM2N-0626-SM-48FD6.4,0,0,0,23,0,1,0,0,0,0,133,0,2,0,0,0,0,2.96822248023,0,-0.0,0
G33630.GTEX-RN64-1626-SM-48FD7.5,0,0,0,30,1,0,0,0,0,0,143,5,0,0,0,0,0,3.2399081001,-0.0,0,0
G33631.GTEX-RM2N-0326-SM-48FD8.4,0,1,0,21,0,0,0,0,4,0,3131,0,0,0,0,-0.0,0,0.328208570546,0,0,0
G33633.GTEX-REY6-0926-SM-48FDA.4,0,0,0,24,1,1,1,0,0,0,150,2,2,3,0,0,0,2.78582956926,-0.0,-0.0,-0.0
G33634.GTEX-R55G-0626-SM-48FDB.4,0,0,0,31,1,0,1,0,0,0,162,2,0,2,0,0,0,3.24132187869,-0.0,0,-0.0
G33635.GTEX-R55G-1226-SM-48FDC.4,13,0,3,28,1,2,0,266,0,5,157,4,4,0,1.37586968231,0,1.05492016799,2.98679471372,-0.0,0.69314718056,0
G33636.GTEX-RM2N-0126-SM-48FDD.4,1,1,0,20,0,0,0,2,64,0,111,0,0,0,-0.0,-0.0,0,2.72206546053,0,0,0
G33637.GTEX-RNOR-1326-SM-48FDE.4,0,0,0,25,1,0,1,0,0,0,205,2,0,2,0,0,0,2.7674605873,-0.0,0,-0.0
G33639.GTEX-R55G-1126-SM-48FDG.4,0,0,1,17,0,1,0,0,0,5,77,0,2,0,0,0,-0.0,2.59717101924,0,-0.0,0
G33640.GTEX-R55G-0426-SM-48FDH.2,2,0,0,38,1,2,0,4,0,0,321,4,7,0,0.69314718056,0,0,3.23971743711,-0.0,0.6829081047,0
G33641.GTEX-R55G-1026-SM-48FDI.4,0,0,1,24,2,0,0,0,0,1685,295,4,0,0,0,0,-0.0,2.73950585271,0.69314718056,0,0
G33642.GTEX-RNOR-1426-SM-48FDJ.4,4,0,0,20,0,1,0,17,0,0,118,0,3,0,1.25304622611,0,0,2.71020518997,0,-0.0,0
G33643.GTEX-REY6-1426-SM-48FDK.4,0,0,1,26,0,0,0,0,0,2,170,0,0,0,0,0,-0.0,2.88097821419,0,0,0
G33644.GTEX-REY6-1726-SM-48FDL.5,0,0,0,23,0,0,0,0,0,0,132,0,0,0,0,0,0,2.73956424005,0,0,0
G33645.GTEX-R55G-0326-SM-48FDM.4,1,0,0,25,1,1,0,2,0,0,162,28,2,0,-0.0,0,0,2.81588979755,-0.0,-0.0,0
G33646.GTEX-R55G-0926-SM-48FDN.4,2,1,0,26,0,0,0,11,2,0,150,0,0,0,0.474139313058,-0.0,0,2.91073419966,0,0,0
G33647.GTEX-REY6-1326-SM-48FDO.4,0,0,0,30,1,0,0,0,0,0,325,2,0,0,0,0,0,2.81164587179,-0.0,0,0
G33648.GTEX-RNOR-1226-SM-48FDQ.4,0,0,0,25,0,0,0,0,0,0,216,0,0,0,0,0,0,2.70715016698,0,0,0
G33649.GTEX-REY6-1226-SM-48FDR.4,0,0,0,30,0,0,0,0,0,0,663,0,0,0,0,0,0,1.63095790245,0,0,0
G33650.GTEX-R55G-0126-SM-48FDS.4,1,0,0,25,0,0,0,2,0,0,183,0,0,0,-0.0,0,0,2.67150271992,0,0,0
G33651.GTEX-REY6-0126-SM-48FDT.4,0,1,0,28,1,0,0,0,5,0,187,2,0,0,0,-0.0,0,2.90831486388,-0.0,0,0
G33652.GTEX-REY6-1126-SM-48FDU.4,3,0,0,23,2,1,0,8,0,0,155,4,2,0,1.03972077084,0,0,2.87157009305,0.69314718056,-0.0,0
G33653.GTEX-RN64-1826-SM-48FDV.4,0,0,0,21,0,1,0,0,0,0,135,0,2,0,0,0,0,2.86120541084,0,-0.0,0
G33654.GTEX-RN64-2326-SM-48FDW.4,0,0,0,20,0,0,0,0,0,0,105,0,0,0,0,0,0,2.81276537471,0,0,0
G33655.GTEX-RN64-1026-SM-48FDX.4,0,0,0,25,0,0,0,0,0,0,542,0,0,0,0,0,0,2.15166913473,0,0,0
G33656.GTEX-RNOR-2426-SM-48FDY.4,0,0,0,28,1,0,0,0,0,0,116,2,0,0,0,0,0,3.13618366288,-0.0,0,0
G33657.GTEX-R55E-1126-SM-48FDZ.4,1,0,0,31,0,0,1,2,0,0,211,0,0,4,-0.0,0,0,3.08249233551,0,0,-0.0
G33658.GTEX-R3RS-0626-SM-48FE1.4,10,0,1,29,0,2,1,66,0,19,373,0,5,9,1.92747259785,0,-0.0,1.94507924306,0,0.673011667009,-0.0
G33660.GTEX-QVUS-0426-SM-48FE3.4,2,0,0,30,0,1,0,5,0,0,218,0,2,0,0.673011667009,0,0,3.1246293287,0,-0.0,0
G33661.GTEX-QXCU-1926-SM-48FE4.4,12,2,2,24,0,1,0,141,56,345,260,0,3,0,1.77997515755,0.376770161256,0.0198321557663,2.248539924,0,-0.0,0
G33664.GTEX-R3RS-1326-SM-48FE7.4,1,2,0,31,0,0,0,4,10,0,427,0,0,0,-0.0,0.69314718056,0,2.20101041418,0,0,0
G33666.GTEX-R55D-1226-SM-48FE9.4,1,0,0,25,0,1,0,2,0,0,132,0,2,0,-0.0,0,0,2.89207584911,0,-0.0,0
G33667.GTEX-R55D-0826-SM-48FEA.4,1,0,0,25,0,0,0,4,0,0,110,0,0,0,-0.0,0,0,3.01525563106,0,0,0
G33668.GTEX-R55D-1126-SM-48FEB.4,23,5,2,41,4,2,0,226,513,16,505,36,13,0,2.42249784415,0.321996605477,0.482577565177,3.09924172032,1.35797785499,0.540204142389,0
G33669.GTEX-R53T-0326-SM-48FEC.4,2,0,0,23,0,0,0,4,0,0,188,0,0,0,0.69314718056,0,0,2.73634523495,0,0,0
G33670.GTEX-R55C-1426-SM-48FED.4,0,0,0,31,0,0,0,0,0,0,193,0,0,0,0,0,0,3.16781631839,0,0,0
G33671.GTEX-R45C-1226-SM-48FEE.4,0,0,0,21,0,0,0,0,0,0,99,0,0,0,0,0,0,2.80050893378,0,0,0
G33672.GTEX-R55D-1826-SM-48FEF.4,15,3,3,23,0,2,0,301,14,5,119,0,7,0,2.10186527536,0.992281974853,1.05492016799,2.97404844144,0,0.598269588585,0
G33673.GTEX-R55C-1626-SM-48FEG.4,0,0,0,25,1,1,1,0,0,0,101,4,5,2,0,0,0,2.98350903654,-0.0,-0.0,-0.0
G33674.GTEX-R53T-0226-SM-48FEH.4,0,0,0,22,0,0,0,0,0,0,237,0,0,0,0,0,0,2.06746844819,0,0,0
G33675.GTEX-R55G-0226-SM-48FEI.4,16,2,3,21,1,2,1,205,41,37,184,4,9,2,1.90179895572,0.416310140668,0.486980612192,2.45328055121,-0.0,0.636514168295,-0.0
G33676.GTEX-R55D-1526-SM-48FEJ.4,1,0,0,19,1,0,0,2,0,0,170,12,0,0,-0.0,0,0,2.33055366826,-0.0,0,0
G33677.GTEX-R53T-1526-SM-48FEK.4,7,0,0,21,0,0,0,34,0,0,111,0,0,0,1.34511699921,0,0,2.7945070855,0,0,0
G33678.GTEX-R55D-0126-SM-48FEL.4,0,0,0,22,0,0,0,0,0,0,116,0,0,0,0,0,0,2.86484098388,0,0,0
G33679.GTEX-R53T-0426-SM-48FEM.5,0,0,0,29,1,0,0,0,0,0,239,19,0,0,0,0,0,2.92552559267,-0.0,0,0
G33680.GTEX-R55D-1426-SM-48FEN.4,1,0,0,26,0,0,0,4,0,0,133,0,0,0,-0.0,0,0,3.02490138379,0,0,0
G33682.GTEX-QXCU-0926-SM-48FEP.4,2,1,1,30,0,1,0,4,14,2,149,0,2,0,0.69314718056,-0.0,-0.0,3.16937422083,0,-0.0,0
G33685.GTEX-R55D-0326-SM-48FES.4,0,1,1,29,1,0,0,0,4,2,162,11,0,0,0,-0.0,-0.0,3.01744586017,-0.0,0,0
G33686.GTEX-RTLS-0008-SM-48FET.4,0,0,0,27,0,0,0,0,0,0,165,0,0,0,0,0,0,2.94225274894,0,0,0
G33688.GTEX-R55D-0008-SM-48FEV.4,0,0,0,26,0,0,0,0,0,0,153,0,0,0,0,0,0,2.94109802344,0,0,0
G33689.GTEX-R53T-0008-SM-48FEW.4,1,0,0,27,0,0,0,2,0,0,125,0,0,0,-0.0,0,0,2.99001408306,0,0,0
G33690.GTEX-R55G-0008-SM-48FEX.4,1,2,0,23,1,0,0,2,7,0,208,2,0,0,-0.0,0.6829081047,0,2.08123064703,-0.0,0,0
G33691.GTEX-RNOR-0008-SM-48FEY.4,0,0,0,24,1,1,0,0,0,0,257,2,2,0,0,0,0,2.25419443737,-0.0,-0.0,0
G33692.GTEX-RN64-0008-SM-48FEZ.4,1,0,1,24,0,0,0,2,0,4,153,0,0,0,-0.0,0,-0.0,2.83409392706,0,0,0
G33693.GTEX-R3RS-0008-SM-48FF1.4,1,0,0,20,0,1,0,2,0,0,137,0,2,0,-0.0,0,0,2.62286079824,0,-0.0,0
G33694.GTEX-R45C-0008-SM-48FF2.4,0,0,0,19,0,0,0,0,0,0,192,0,0,0,0,0,0,1.93205131392,0,0,0
G33695.GTEX-RM2N-0008-SM-48FF3.4,0,0,1,25,0,0,0,0,0,8,127,0,0,0,0,0,-0.0,2.95901165554,0,0,0
G33696.GTEX-R55G-1626-SM-48FF4.4,0,0,0,25,0,1,0,0,0,0,121,0,2,0,0,0,0,2.98934500017,0,-0.0,0
G33697.GTEX-REY6-2426-SM-48FF5.4,1,0,0,24,0,0,0,2,0,0,114,0,0,0,-0.0,0,0,3.01938916688,0,0,0
G33767.GTEX-QDT8-2526-SM-48TYX.3,1,1,0,33,1,0,1,3,2,0,263,4,0,4,-0.0,-0.0,0,3.19459025705,-0.0,0,-0.0
G33768.GTEX-QDT8-1326-SM-48TYY.3,0,0,0,31,0,0,0,0,0,0,159,0,0,0,0,0,0,3.16568331094,0,0,0
G33770.GTEX-QDT8-0126-SM-48TZ1.3,0,0,0,32,0,0,1,0,0,0,539,0,0,10,0,0,0,1.74525371427,0,0,-0.0
G33771.GTEX-QDVN-0826-SM-48TZ2.3,4,1,2,29,1,0,0,18,3,8,1007,4,0,0,1.16793736773,-0.0,0.69314718056,0.846844546259,-0.0,0,0
G33774.GTEX-QDVN-1226-SM-48TZ5.3,8,2,1,27,0,2,0,123,52,3,271,0,5,0,1.87632146816,0.2205700364,-0.0,2.79192127909,0,0.673011667009,0
G33775.GTEX-QDVN-0426-SM-48TZ6.3,0,0,1,23,1,0,0,0,0,2,108,2,0,0,0,0,-0.0,2.86322974118,-0.0,0,0
G33776.GTEX-QDVN-1126-SM-48TZ7.3,0,0,0,26,0,1,0,0,0,0,162,0,6,0,0,0,0,3.00093964736,0,-0.0,0
G33778.GTEX-QDVN-0226-SM-48TZ9.3,1,0,0,30,1,0,0,2,0,0,182,2,0,0,-0.0,0,0,3.13717935485,-0.0,0,0
G33779.GTEX-QDVN-1026-SM-48TZA.2,9,1,1,33,0,1,1,28,2,2,2454,0,2,5,1.92589217465,-0.0,-0.0,1.99159016987,0,-0.0,-0.0
G33781.GTEX-QDVN-1626-SM-48TZC.3,4,0,1,23,0,0,0,8,0,2,153,0,0,0,1.38629436112,0,-0.0,2.77670563019,0,0,0
G33782.GTEX-QEG4-0526-SM-48TZD.3,3,0,0,32,2,1,0,21,0,0,305,5,2,0,0.930299833183,0,0,2.59365276772,0.673011667009,-0.0,0
G33783.GTEX-QEG4-0126-SM-48TZE.3,1,0,0,27,0,1,0,2,0,0,196,0,2,0,-0.0,0,0,2.90407123237,0,-0.0,0
G33784.GTEX-PWOO-0426-SM-48TZF.3,0,0,1,27,0,1,0,0,0,2,259,0,6,0,0,0,-0.0,2.66583011013,0,-0.0,0
G33785.GTEX-Q2AH-1526-SM-48TZG.3,0,0,0,29,0,0,0,0,0,0,226,0,0,0,0,0,0,2.96677064769,0,0,0
G33786.GTEX-PWOO-0626-SM-48TZH.3,2,0,0,24,1,0,0,4,0,0,202,150,0,0,0.69314718056,0,0,2.63700017907,-0.0,0,0
G33787.GTEX-Q2AH-1026-SM-48TZI.3,0,0,0,26,1,0,0,0,0,0,147,51,0,0,0,0,0,3.06698041354,-0.0,0,0
G33788.GTEX-Q2AH-0626-SM-48TZJ.3,8,0,0,28,0,1,0,89,0,0,259,0,3,0,1.8013668878,0,0,2.98218092449,0,-0.0,0
G33789.GTEX-Q2AH-0926-SM-48TZK.3,2,0,0,32,1,1,0,4,0,0,248,34,3,0,0.69314718056,0,0,3.06103941385,-0.0,-0.0,0
G33791.GTEX-Q2AH-1126-SM-48TZM.2,18,3,0,34,5,2,0,182,20,0,775,11,17,0,2.40725413668,1.01041275378,0,2.1586141598,1.59416669912,0.545594573969,0
G33792.GTEX-Q2AH-0826-SM-48TZN.2,7,0,2,41,1,0,0,20,0,94,2307,38,0,0,1.84443972706,0,0.102966660465,1.85534226121,-0.0,0,0
G33793.GTEX-Q2AI-0826-SM-48TZO.3,4,0,0,21,0,2,0,40,0,0,387,0,4,0,1.03312650807,0,0,1.5593081983,0,0.69314718056,0
G33794.GTEX-Q734-0726-SM-48TZP.3,1,0,0,23,2,1,0,3,0,0,135,4,2,0,-0.0,0,0,2.88143755806,0.69314718056,-0.0,0
G33795.GTEX-Q734-1426-SM-48TZQ.3,0,0,0,25,0,1,0,0,0,0,126,0,2,0,0,0,0,2.89280992304,0,-0.0,0
G33796.GTEX-PX3G-3026-SM-48TZR.3,2,0,0,24,1,1,0,5,0,0,168,5,3,0,0.673011667009,0,0,2.79248133627,-0.0,-0.0,0
G33797.GTEX-PX3G-0826-SM-48TZS.3,3,1,0,27,3,0,0,31,2,0,178,10,0,0,0.787234699477,-0.0,0,2.80291060607,1.02965301406,0,0
G33798.GTEX-PX3G-0726-SM-48TZT.3,0,0,0,27,0,0,0,0,0,0,156,0,0,0,0,0,0,3.06615526102,0,0,0
G33799.GTEX-Q2AI-0626-SM-48TZU.3,6,1,0,27,0,0,0,31,2,0,3106,0,0,0,1.48942121702,-0.0,0,0.652591235848,0,0,0
G33800.GTEX-PX3G-2526-SM-48TZV.3,2,1,0,29,2,0,0,7,4,0,512,8,0,0,0.598269588585,-0.0,0,2.04796282069,0.562335144619,0,0
G33801.GTEX-PX3G-1026-SM-48TZW.3,1,0,0,26,1,1,0,2,0,0,191,3,2,0,-0.0,0,0,3.0183558178,-0.0,-0.0,0
G33802.GTEX-Q734-0426-SM-48TZX.3,2,1,0,27,0,0,0,4,24,0,200,0,0,0,0.69314718056,-0.0,0,3.02259997985,0,0,0
G33803.GTEX-Q734-1126-SM-48TZY.3,14,1,2,31,1,1,0,318,2,6,328,2,7,0,1.90423070753,-0.0,0.636514168295,2.72449251738,-0.0,-0.0,0
G33804.GTEX-PX3G-2426-SM-48TZZ.3,0,1,0,22,3,0,0,0,2,0,140,6,0,0,0,-0.0,0,2.83875543932,1.09861228867,0,0
G33805.GTEX-PX3G-1526-SM-48U11.3,5,1,1,18,1,0,0,15,1187,21,715,6,0,0,1.52463352843,-0.0,-0.0,1.18794075617,-0.0,0,0
G33807.GTEX-Q2AI-0426-SM-48U13.3,0,0,0,25,1,1,0,0,0,0,146,35,2,0,0,0,0,2.89949511867,-0.0,-0.0,0
G33808.GTEX-Q2AI-1226-SM-48U14.3,1,0,0,28,0,0,0,3,0,0,156,0,0,0,-0.0,0,0,3.00102579722,0,0,0
