sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-RVPU-0011-R7A-SM-2XCAB,G19305.GTEX-RVPU-0011-R7A-SM-2XCAB.1,GTEX-RVPU,Brain - Putamen (basal ganglia),65346666.0,0.01530299954400122,0.19893899407201585,0.0
GTEX-RVPU-0011-R5A-SM-2XCAD,G19307.GTEX-RVPU-0011-R5A-SM-2XCAD.1,GTEX-RVPU,Brain - Caudate (basal ganglia),79293333.0,0.06305700379627124,0.151336809111051,1.56071040904
GTEX-RVPU-0011-R3A-SM-2XCAE,G19308.GTEX-RVPU-0011-R3A-SM-2XCAE.1,GTEX-RVPU,Brain - Anterior cingulate cortex (BA24),105386666.0,0.03795546582714743,0.33211032598754003,0.646477714262
GTEX-RVPU-0011-R10A-SM-2XCAH,G19311.GTEX-RVPU-0011-R10A-SM-2XCAH.1,GTEX-RVPU,Brain - Frontal Cortex (BA9),80800000.0,0.012376237623762377,0.024752475247524754,0.0
GTEX-S33H-0005-SM-2XCAL,G19315.GTEX-S33H-0005-SM-2XCAL.1,GTEX-S33H,Whole Blood,88706666.0,0.7778445872376716,3.4946640875895394,3.95475554889
GTEX-RWS6-0005-SM-2XCAN,G19317.GTEX-RWS6-0005-SM-2XCAN.1,GTEX-RWS6,Whole Blood,106013333.0,0.27355049765296974,0.8112187171777724,3.20793001268
GTEX-RWSA-0005-SM-2XCAO,G19318.GTEX-RWSA-0005-SM-2XCAO.1,GTEX-RWSA,Whole Blood,76666666.0,0.4304347863516068,1.3695652293005671,3.30781418496
GTEX-RWS6-0326-SM-2XCAP,G19319.GTEX-RWS6-0326-SM-2XCAP.1,GTEX-RWS6,Heart - Left Ventricle,106000000.0,0.0660377358490566,0.8113207547169812,1.18884294012
GTEX-RVPU-2226-SM-2XCAQ,G19320.GTEX-RVPU-2226-SM-2XCAQ.1,GTEX-RVPU,Skin - Sun Exposed (Lower leg),124000000.0,0.04032258064516129,0.11290322580645161,1.57409733685
GTEX-RWS6-0626-SM-2XCAS,G19322.GTEX-RWS6-0626-SM-2XCAS.1,GTEX-RWS6,Thyroid,86573333.0,0.06930540608850072,0.19636531725075204,1.68076798371
GTEX-S32W-2426-SM-2XCAT,G19323.GTEX-S32W-2426-SM-2XCAT.1,GTEX-S32W,Artery - Tibial,101066666.0,0.03957783667267702,0.1286279691862003,1.19723750156
GTEX-S341-0326-SM-2XCAU,G19324.GTEX-S341-0326-SM-2XCAU.1,GTEX-S341,Lung,95533333.0,4.9720865491000925,35.13956746385055,5.34158034006
GTEX-RWS6-2126-SM-2XCAV,G19325.GTEX-RWS6-2126-SM-2XCAV.1,GTEX-RWS6,Muscle - Skeletal,95400000.0,0.05241090146750524,0.16771488469601678,1.38629436112
GTEX-S32W-2326-SM-2XCAW,G19326.GTEX-S32W-2326-SM-2XCAW.1,GTEX-S32W,Muscle - Skeletal,112093333.0,0.00892113717414398,0.01784227434828796,0.0
GTEX-S32W-2226-SM-2XCAY,G19328.GTEX-S32W-2226-SM-2XCAY.1,GTEX-S32W,Adipose - Subcutaneous,94813333.0,0.09492335851119167,0.47461679255595834,2.02446574429
GTEX-RWSA-1126-SM-2XCAZ,G19329.GTEX-RWSA-1126-SM-2XCAZ.1,GTEX-RWSA,Lung,80466666.0,2.48550126334301,13.409279315735537,4.75893457281
GTEX-S32W-2126-SM-2XCB1,G19330.GTEX-S32W-2126-SM-2XCB1.1,GTEX-S32W,Skin - Sun Exposed (Lower leg),126720000.0,0.04734848484848485,0.9075126262626263,0.722283159021
GTEX-S33H-2426-SM-2XCB2,G19331.GTEX-S33H-2426-SM-2XCB2.1,GTEX-S33H,Artery - Tibial,107946666.0,0.027791502147921827,0.11116600859168731,1.01140426471
GTEX-S33H-2326-SM-2XCB3,G19332.GTEX-S33H-2326-SM-2XCB3.1,GTEX-S33H,Nerve - Tibial,98760000.0,0.08100445524503848,0.3645200486026732,1.98201639687
GTEX-RWS6-2326-SM-2XCB4,G19333.GTEX-RWS6-2326-SM-2XCB4.1,GTEX-RWS6,Artery - Tibial,107120000.0,0.037341299477221805,0.3454070201643017,0.621391252579
GTEX-RWS6-2026-SM-2XCB5,G19334.GTEX-RWS6-2026-SM-2XCB5.1,GTEX-RWS6,Skin - Sun Exposed (Lower leg),94893333.0,0.031614444399376294,0.13699592573063063,0.925129083572
GTEX-S33H-1126-SM-2XCB6,G19335.GTEX-S33H-1126-SM-2XCB6.1,GTEX-S33H,Adipose - Subcutaneous,131853333.0,0.0834260291319295,0.3261199320611789,2.19237733233
GTEX-RWS6-2426-SM-2XCB9,G19338.GTEX-RWS6-2426-SM-2XCB9.1,GTEX-RWS6,Nerve - Tibial,112986666.0,0.48678310412310066,6.611399614181022,2.87715880898
GTEX-RWSA-0126-SM-2XCBB,G19340.GTEX-RWSA-0126-SM-2XCBB.1,GTEX-RWSA,Skin - Sun Exposed (Lower leg),74093333.0,0.026992981946162415,0.05398596389232483,0.69314718056
GTEX-RWSA-0526-SM-2XCBC,G19341.GTEX-RWSA-0526-SM-2XCBC.1,GTEX-RWSA,Artery - Tibial,149173333.0,0.020110833080333467,0.046925277187444756,1.07899220788
GTEX-RWSA-0626-SM-2XCBD,G19342.GTEX-RWSA-0626-SM-2XCBD.1,GTEX-RWSA,Heart - Left Ventricle,114866666.0,0.026117237528248623,0.06964596674199633,1.03972077084
GTEX-RWSA-0726-SM-2XCBE,G19343.GTEX-RWSA-0726-SM-2XCBE.1,GTEX-RWSA,Muscle - Skeletal,97653333.0,0.03072091763626747,0.07168214115129076,1.07899220788
GTEX-RWSA-0826-SM-2XCBF,G19344.GTEX-RWSA-0826-SM-2XCBF.1,GTEX-RWSA,Thyroid,116933333.0,0.08551881438289285,0.27366020602525715,2.16880764345
GTEX-S32W-0626-SM-2XCBG,G19345.GTEX-S32W-0626-SM-2XCBG.1,GTEX-S32W,Heart - Left Ventricle,125533333.0,0.03983005852318125,0.12745618727418,1.45533303519
GTEX-S32W-0326-SM-2XCBI,G19347.GTEX-S32W-0326-SM-2XCBI.1,GTEX-S32W,Lung,114840000.0,3.0390107976314873,19.531522117729015,5.21623262563
GTEX-S33H-0626-SM-2XCBJ,G19348.GTEX-S33H-0626-SM-2XCBJ.1,GTEX-S33H,Lung,116520000.0,2.5918297288019225,13.122210779265362,5.23908688188
GTEX-S32W-0726-SM-2XCBL,G19350.GTEX-S32W-0726-SM-2XCBL.1,GTEX-S32W,Thyroid,64306666.0,0.031100974819624455,0.20215633632755894,0.540204142389
GTEX-S4UY-0006-SM-3K2A7,G19351.GTEX-S4UY-0006-SM-3K2A7.1,GTEX-S4UY,Whole Blood,57773333.0,4.569582301924662,27.486729907031673,4.23342091013
GTEX-S3XE-0006-SM-3K2AA,G19352.GTEX-S3XE-0006-SM-3K2AA.1,GTEX-S3XE,Whole Blood,70853333.0,0.4657508490108715,1.863003396043486,3.12286128878
GTEX-S4UY-0126-SM-3K2BB,G19353.GTEX-S4UY-0126-SM-3K2BB.1,GTEX-S4UY,Skin - Sun Exposed (Lower leg),77640000.0,0.2704791344667697,2.6532715095311694,2.56404552491
GTEX-S7SF-2126-SM-3K2B2,G19354.GTEX-S7SF-2126-SM-3K2B2.1,GTEX-S7SF,Nerve - Tibial,95400000.0,0.020964360587002098,0.041928721174004195,0.69314718056
GTEX-S7SF-2026-SM-3K2AS,G19355.GTEX-S7SF-2026-SM-3K2AS.1,GTEX-S7SF,Muscle - Skeletal,89960000.0,0.03334815473543797,0.06669630947087594,1.09861228867
GTEX-S4Z8-0426-SM-3K2AH,G19356.GTEX-S4Z8-0426-SM-3K2AH.1,GTEX-S4Z8,Lung,70946666.0,0.5778988966162272,13.249389337054964,0.9154948306
GTEX-S7SF-1826-SM-3K2AD,G19357.GTEX-S7SF-1826-SM-3K2AD.1,GTEX-S7SF,Adipose - Subcutaneous,93400000.0,0.021413276231263382,0.1284796573875803,0.450561208866
GTEX-S3XE-0426-SM-3K2AC,G19358.GTEX-S3XE-0426-SM-3K2AC.1,GTEX-S3XE,Heart - Left Ventricle,91386666.0,0.01094251539934721,0.5690108007660548,0.0
GTEX-S4Q7-1626-SM-3K2AE,G19360.GTEX-S4Q7-1626-SM-3K2AE.1,GTEX-S4Q7,Adipose - Subcutaneous,70640000.0,0.028312570781426953,0.056625141562853906,0.69314718056
GTEX-S341-1826-SM-3K2AB,G19361.GTEX-S341-1826-SM-3K2AB.1,GTEX-S341,Muscle - Skeletal,70466666.0,0.05676442816238816,0.22705771264955263,1.15737329822
GTEX-S341-1626-SM-3K2B8,G19362.GTEX-S341-1626-SM-3K2B8.1,GTEX-S341,Adipose - Subcutaneous,77800000.0,0.37275064267352187,2.969151670951157,2.74717742706
GTEX-S7SF-1626-SM-3K2AY,G19363.GTEX-S7SF-1626-SM-3K2AY.1,GTEX-S7SF,Skin - Sun Exposed (Lower leg),84133333.0,0.011885895451211947,0.023771790902423894,0.0
GTEX-S4Z8-1726-SM-3K2AX,G19364.GTEX-S4Z8-1726-SM-3K2AX.1,GTEX-S4Z8,Adipose - Subcutaneous,72946666.0,0.041125937133302294,0.15079510282210842,0.994923632572
GTEX-S341-1926-SM-3K2BA,G19365.GTEX-S341-1926-SM-3K2BA.1,GTEX-S341,Nerve - Tibial,90040000.0,0.11106175033318526,0.27765437583296315,2.25526573356
GTEX-S4UY-0426-SM-3K2AF,G19366.GTEX-S4UY-0426-SM-3K2AF.1,GTEX-S4UY,Artery - Tibial,79653333.0,0.03766320738894881,0.1380984270928123,0.907535294105
GTEX-S7SF-2226-SM-3K2BG,G19367.GTEX-S7SF-2226-SM-3K2BG.1,GTEX-S7SF,Artery - Tibial,97746666.0,0.020461055930030392,0.040922111860060784,0.69314718056
GTEX-S7SF-0526-SM-3K2BC,G19368.GTEX-S7SF-0526-SM-3K2BC.1,GTEX-S7SF,Heart - Left Ventricle,65066666.0,0.03073770523296829,0.21516393663077804,0.410116318288
GTEX-S7SF-0426-SM-3K2B7,G19369.GTEX-S7SF-0426-SM-3K2B7.1,GTEX-S7SF,Lung,80813333.0,2.4872133413925646,14.514931589320787,4.54861534914
GTEX-S3XE-2026-SM-3K2B5,G19371.GTEX-S3XE-2026-SM-3K2B5.1,GTEX-S3XE,Muscle - Skeletal,82053333.0,0.04874878147850496,0.10968475832663617,1.36892236074
GTEX-S3XE-1926-SM-3K2B3,G19373.GTEX-S3XE-1926-SM-3K2B3.1,GTEX-S3XE,Nerve - Tibial,89720000.0,0.17833259028087384,0.7913508693713777,2.44109707799
GTEX-S3XE-1826-SM-3K2B4,G19375.GTEX-S3XE-1826-SM-3K2B4.1,GTEX-S3XE,Artery - Tibial,81080000.0,0.0493339911198816,0.185002466699556,1.19445300632
GTEX-S4UY-0526-SM-3K2AN,G19376.GTEX-S4UY-0526-SM-3K2AN.1,GTEX-S4UY,Muscle - Skeletal,97680000.0,0.030712530712530713,0.07166257166257166,1.07899220788
GTEX-S3XE-1726-SM-3K2AM,G19377.GTEX-S3XE-1726-SM-3K2AM.1,GTEX-S3XE,Skin - Sun Exposed (Lower leg),72173333.0,0.05542213216064166,0.1801219295220854,1.19723750156
GTEX-S3XE-1626-SM-3K2AJ,G19378.GTEX-S3XE-1626-SM-3K2AJ.1,GTEX-S3XE,Adipose - Subcutaneous,94440000.0,0.1058873358746294,0.25412960609911056,2.26801584267
GTEX-S4P3-0226-SM-3K2BD,G19379.GTEX-S4P3-0226-SM-3K2BD.1,GTEX-S4P3,Thyroid,70013333.0,0.07141496891742034,0.38564083215406986,1.15255214835
GTEX-S4Z8-1826-SM-3K2BH,G19381.GTEX-S4Z8-1826-SM-3K2BH.1,GTEX-S4Z8,Muscle - Skeletal,76520000.0,0.03920543648719289,0.15682174594877157,0.867563228481
GTEX-S4Z8-1926-SM-3K2AR,G19382.GTEX-S4Z8-1926-SM-3K2AR.1,GTEX-S4Z8,Nerve - Tibial,79773333.0,0.20056827762229767,0.7646665584350099,2.60714874917
GTEX-S4Z8-2026-SM-3K2A9,G19383.GTEX-S4Z8-2026-SM-3K2A9.1,GTEX-S4Z8,Artery - Tibial,68306666.0,0.05855943840093147,0.20495803440326013,1.3337360272
GTEX-S4Q7-1526-SM-3K2AG,G19385.GTEX-S4Q7-1526-SM-3K2AG.1,GTEX-S4Q7,Muscle - Skeletal,81160000.0,0.08624938393297191,0.25874815179891575,1.85712275035
GTEX-S4Z8-0326-SM-3K2AU,G19386.GTEX-S4Z8-0326-SM-3K2AU.1,GTEX-S4Z8,Thyroid,99066666.0,0.10094212719341943,0.36339165789630995,2.07150837668
GTEX-S4Q7-0426-SM-3K2BJ,G19387.GTEX-S4Q7-0426-SM-3K2BJ.1,GTEX-S4Q7,Lung,100426666.0,0.657195968250106,2.4893786676140377,3.876599424
GTEX-S4Q7-0326-SM-3K2B1,G19388.GTEX-S4Q7-0326-SM-3K2B1.1,GTEX-S4Q7,Thyroid,93893333.0,7.604373784451767,53.95484256587206,5.84730140672
GTEX-S4P3-1826-SM-3K2AL,G19389.GTEX-S4P3-1826-SM-3K2AL.1,GTEX-S4P3,Artery - Tibial,146373333.0,0.0956458373466156,0.39624704043597886,2.4952702251
GTEX-S4P3-1626-SM-3K2AZ,G19390.GTEX-S4P3-1626-SM-3K2AZ.1,GTEX-S4P3,Muscle - Skeletal,89786666.0,0.033412533660621725,0.1893376907435231,0.803742107316
GTEX-S4P3-1526-SM-3K2AV,G19391.GTEX-S4P3-1526-SM-3K2AV.1,GTEX-S4P3,Adipose - Subcutaneous,99413333.0,0.05029506454632197,0.4727736067354265,1.30648184337
GTEX-S4Q7-0006-SM-3K2AT,G19393.GTEX-S4Q7-0006-SM-3K2AT.1,GTEX-S4Q7,Whole Blood,71480000.0,0.19585898153329603,0.48964745383324004,2.57286856368
GTEX-S7SF-0001-SM-3K2BE,G19395.GTEX-S7SF-0001-SM-3K2BE.1,GTEX-S7SF,Cells - EBV-transformed lymphocytes,124013333.0,0.2499731218416652,65.38006683523295,1.19341883475
GTEX-S4Z8-0006-SM-3K2AQ,G19397.GTEX-S4Z8-0006-SM-3K2AQ.1,GTEX-S4Z8,Whole Blood,79933333.0,0.08757297784642609,0.17514595569285218,1.94591014906
GTEX-S7SF-0006-SM-3K2B6,G19398.GTEX-S7SF-0006-SM-3K2B6.1,GTEX-S7SF,Whole Blood,75893333.0,0.8169360541854184,2.279515118936732,3.97155089026
GTEX-S7SE-0226-SM-2XCD4,G19403.GTEX-S7SE-0226-SM-2XCD4.1,GTEX-S7SE,Adipose - Subcutaneous,87173333.0,0.045885592099593114,0.17207097037347419,1.33979428029
GTEX-S7SE-0126-SM-2XCD5,G19404.GTEX-S7SE-0126-SM-2XCD5.1,GTEX-S7SE,Skin - Sun Exposed (Lower leg),97946666.0,0.05104818983833508,0.18377348341800628,1.37760836093
GTEX-S7SE-0926-SM-2XCD6,G19405.GTEX-S7SE-0926-SM-2XCD6.1,GTEX-S7SE,Lung,65186666.0,12.609940812128665,211.92984467099453,5.11209581453
GTEX-S7SE-0726-SM-2XCD7,G19406.GTEX-S7SE-0726-SM-2XCD7.1,GTEX-S7SE,Thyroid,75946666.0,0.10533707957634375,0.3291783736760742,2.00519070722
GTEX-S7SE-0526-SM-2XCD8,G19407.GTEX-S7SE-0526-SM-2XCD8.1,GTEX-S7SE,Artery - Tibial,72480000.0,0.08278145695364239,1.531456953642384,0.999537776792
GTEX-S7SE-0011-R6A-SM-2XCD9,G19408.GTEX-S7SE-0011-R6A-SM-2XCD9.1,GTEX-S7SE,Brain - Nucleus accumbens (basal ganglia),79933333.0,0.0250208508132646,0.8381985022443641,0.18283658654
GTEX-S7SE-0011-R5A-SM-2XCDA,G19409.GTEX-S7SE-0011-R5A-SM-2XCDA.1,GTEX-S7SE,Brain - Caudate (basal ganglia),54066666.0,0.01849568456838082,0.01849568456838082,0.0
GTEX-S7SE-0011-R4A-SM-2XCDB,G19410.GTEX-S7SE-0011-R4A-SM-2XCDB.1,GTEX-S7SE,Brain - Amygdala,86266666.0,0.02318392599060221,0.2434312229013232,0.692012964832
GTEX-S7SE-0011-R2A-SM-2XCDC,G19411.GTEX-S7SE-0011-R2A-SM-2XCDC.1,GTEX-S7SE,Brain - Substantia nigra,78386666.0,0.012757271753336212,0.06378635876668105,0.0
GTEX-S7SE-0011-R11A-SM-2XCDD,G19412.GTEX-S7SE-0011-R11A-SM-2XCDD.1,GTEX-S7SE,Brain - Cerebellar Hemisphere,72906666.0,0.0,0.0,0.0
GTEX-S7SE-0011-R1A-SM-2XCDE,G19413.GTEX-S7SE-0011-R1A-SM-2XCDE.1,GTEX-S7SE,Brain - Hippocampus,91586666.0,0.021837239931847722,0.08734895972739089,0.562335144619
GTEX-S7SE-0011-R10A-SM-2XCDF,G19414.GTEX-S7SE-0011-R10A-SM-2XCDF.1,GTEX-S7SE,Brain - Frontal Cortex (BA9),101386666.0,0.009863229943866583,0.019726459887733166,0.0
GTEX-S7SE-0011-R8A-SM-2XCDG,G19415.GTEX-S7SE-0011-R8A-SM-2XCDG.1,GTEX-S7SE,Brain - Hypothalamus,73506666.0,0.06802104179231853,0.326501000603129,1.23426786608
GTEX-S95S-1526-SM-2XCDH,G19416.GTEX-S95S-1526-SM-2XCDH.1,GTEX-S95S,Nerve - Tibial,101240000.0,0.05926511260371395,0.2074278941129988,1.71550637617
GTEX-S7SE-0011-R7A-SM-2XCDI,G19417.GTEX-S7SE-0011-R7A-SM-2XCDI.1,GTEX-S7SE,Brain - Putamen (basal ganglia),88973333.0,0.0,0.0,0.0
GTEX-S95S-1626-SM-2XCDJ,G19418.GTEX-S95S-1626-SM-2XCDJ.1,GTEX-S95S,Artery - Tibial,62320000.0,0.0,0.0,0.0
GTEX-S95S-1326-SM-2XCDK,G19419.GTEX-S95S-1326-SM-2XCDK.1,GTEX-S95S,Adipose - Subcutaneous,82520000.0,0.07270964614638875,0.46049442559379544,1.06314906255
GTEX-S7SE-2526-SM-2XCDL,G19420.GTEX-S7SE-2526-SM-2XCDL.1,GTEX-S7SE,Brain - Cerebellum,99040000.0,0.030290791599353797,0.11106623586429726,0.907535294105
GTEX-S95S-1426-SM-2XCDM,G19421.GTEX-S95S-1426-SM-2XCDM.1,GTEX-S95S,Muscle - Skeletal,74813333.0,0.013366601378393341,0.026733202756786683,0.0
GTEX-SIU8-0626-SM-2XCDN,G19422.GTEX-SIU8-0626-SM-2XCDN.1,GTEX-SIU8,Thyroid,101693333.0,1.4455224906435116,8.653467971199252,4.36628528347
GTEX-SIU8-0526-SM-2XCDP,G19424.GTEX-SIU8-0526-SM-2XCDP.1,GTEX-SIU8,Muscle - Skeletal,100653333.0,0.08941581696057696,0.3079878139753206,2.06738234911
GTEX-SIU8-0826-SM-2XCDQ,G19425.GTEX-SIU8-0826-SM-2XCDQ.1,GTEX-SIU8,Heart - Left Ventricle,57040000.0,0.07012622720897616,0.5610098176718092,1.29307120927
GTEX-SIU8-0326-SM-2XCDR,G19426.GTEX-SIU8-0326-SM-2XCDR.1,GTEX-SIU8,Nerve - Tibial,113533333.0,0.4139753388548894,1.4885496226909853,3.70324565634
GTEX-SIU8-0226-SM-2XCDS,G19427.GTEX-SIU8-0226-SM-2XCDS.1,GTEX-SIU8,Adipose - Subcutaneous,107800000.0,0.11131725417439703,0.5658627087198516,2.20637271972
GTEX-SIU8-0126-SM-2XCDT,G19428.GTEX-SIU8-0126-SM-2XCDT.1,GTEX-SIU8,Skin - Sun Exposed (Lower leg),92426666.0,0.08655510737561388,0.3462204295024555,1.73812718852
GTEX-SJXC-0226-SM-2XCDU,G19429.GTEX-SJXC-0226-SM-2XCDU.1,GTEX-SJXC,Adipose - Subcutaneous,91640000.0,0.49105194238323874,3.92841553906591,2.84982816325
GTEX-SE5C-0626-SM-2XCDV,G19430.GTEX-SE5C-0626-SM-2XCDV.1,GTEX-SE5C,Heart - Left Ventricle,125733333.0,0.023860021272163363,0.25450689356974254,0.727725954158
GTEX-SIU7-0426-SM-2XCDX,G19432.GTEX-SIU7-0426-SM-2XCDX.1,GTEX-SIU7,Heart - Left Ventricle,78026666.0,0.06408065673343008,0.3460355463605224,1.15255214835
GTEX-SE5C-0526-SM-2XCE1,G19435.GTEX-SE5C-0526-SM-2XCE1.1,GTEX-SE5C,Lung,61720000.0,5.08749189889825,22.067401166558653,5.43139765281
GTEX-SIU7-1826-SM-2XCE2,G19436.GTEX-SIU7-1826-SM-2XCE2.1,GTEX-SIU7,Muscle - Skeletal,75826666.0,0.02637594536993094,0.05275189073986188,0.69314718056
GTEX-SIU8-0006-SM-2XCE5,G19439.GTEX-SIU8-0006-SM-2XCE5.1,GTEX-SIU8,Whole Blood,98253333.0,1.9134210948345132,6.9921292135708,4.96767996268
GTEX-SIU7-0006-SM-2XCE6,G19440.GTEX-SIU7-0006-SM-2XCE6.1,GTEX-SIU7,Whole Blood,129466666.0,0.5329557185013167,1.7378990820695113,4.07432329451
GTEX-SJXC-0005-SM-2XCE7,G19441.GTEX-SJXC-0005-SM-2XCE7.1,GTEX-SJXC,Whole Blood,80400000.0,4.253731343283582,14.639303482587065,5.56451914308
GTEX-S7SE-0005-SM-2XCEA,G19444.GTEX-S7SE-0005-SM-2XCEA.1,GTEX-S7SE,Whole Blood,96640000.0,3.3423013245033113,11.910182119205299,5.46122581149
GTEX-S95S-0005-SM-2XCEC,G19446.GTEX-S95S-0005-SM-2XCEC.1,GTEX-S95S,Whole Blood,85746666.0,0.13994713217187943,0.37319235245834514,2.31155460051
GTEX-OIZI-0005-SM-2XCED,G19447.GTEX-OIZI-0005-SM-2XCED.2,GTEX-OIZI,Whole Blood,114480000.0,0.4280223619846261,3.074772886093641,3.65778981369
GTEX-OIZI-0226-SM-2XCEE,G19448.GTEX-OIZI-0226-SM-2XCEE.2,GTEX-OIZI,Adipose - Subcutaneous,77813333.0,0.08995887632778819,0.29557916507701837,1.74802150408
GTEX-OIZI-0426-SM-2XCEF,G19449.GTEX-OIZI-0426-SM-2XCEF.2,GTEX-OIZI,Nerve - Tibial,104880000.0,0.04767353165522502,0.13348588863463004,1.53177807879
GTEX-OIZI-0526-SM-2XCEG,G19450.GTEX-OIZI-0526-SM-2XCEG.2,GTEX-OIZI,Artery - Tibial,108600000.0,0.03683241252302026,0.11049723756906077,1.24245332489
GTEX-OIZI-0626-SM-2XCEH,G19451.GTEX-OIZI-0626-SM-2XCEH.2,GTEX-OIZI,Muscle - Skeletal,112826666.0,0.026589458913906044,0.12408414159822821,0.992281974853
GTEX-OIZI-0726-SM-2XCEI,G19452.GTEX-OIZI-0726-SM-2XCEI.2,GTEX-OIZI,Thyroid,122373333.0,0.31052516972795047,3.914251481570744,3.09591667358
GTEX-P44H-2426-SM-2XCEJ,G19453.GTEX-P44H-2426-SM-2XCEJ.2,GTEX-P44H,Brain - Cerebellum,106960000.0,0.018698578908002993,0.05609573672400898,0.636514168295
GTEX-P44H-0011-R10A-SM-2XCEK,G19454.GTEX-P44H-0011-R10A-SM-2XCEK.2,GTEX-P44H,Brain - Frontal Cortex (BA9),76120000.0,0.0394114555964267,0.0788229111928534,1.09861228867
GTEX-P44H-0011-R8A-SM-2XCEL,G19455.GTEX-P44H-0011-R8A-SM-2XCEL.2,GTEX-P44H,Brain - Hypothalamus,136946666.0,0.021906338340504032,0.15334436838352822,0.618940743857
GTEX-POYW-0726-SM-2XCEO,G19458.GTEX-POYW-0726-SM-2XCEO.2,GTEX-POYW,Adipose - Subcutaneous,144946666.0,0.08968816157523761,0.2759635740776542,2.47519433647
GTEX-POYW-1226-SM-2XCEP,G19459.GTEX-POYW-1226-SM-2XCEP.2,GTEX-POYW,Lung,144333333.0,0.24249422688797742,1.35103926409016,3.32002607287
GTEX-P44H-0011-R11A-SM-2XCER,G19461.GTEX-P44H-0011-R11A-SM-2XCER.2,GTEX-P44H,Brain - Cerebellar Hemisphere,184840000.0,0.016230253191949793,0.037870590781216185,1.07899220788
GTEX-P44H-0326-SM-2XCES,G19462.GTEX-P44H-0326-SM-2XCES.2,GTEX-P44H,Adipose - Subcutaneous,126093333.0,0.07137570072796791,1.6971555506427924,0.676669106682
GTEX-P44H-0226-SM-2XCEU,G19464.GTEX-P44H-0226-SM-2XCEU.2,GTEX-P44H,Skin - Sun Exposed (Lower leg),131306666.0,0.12946791292378104,0.5331031708626278,2.68383164877
GTEX-P44H-0011-R4A-SM-2XCEW,G19466.GTEX-P44H-0011-R4A-SM-2XCEW.2,GTEX-P44H,Brain - Amygdala,99200000.0,0.010080645161290322,0.21169354838709678,0.0
GTEX-P44H-0011-R5A-SM-2XCEX,G19467.GTEX-P44H-0011-R5A-SM-2XCEX.2,GTEX-P44H,Brain - Caudate (basal ganglia),135933333.0,0.029426189380642936,0.16920058893869688,0.942892253143
GTEX-P44H-0426-SM-2XCEZ,G19469.GTEX-P44H-0426-SM-2XCEZ.2,GTEX-P44H,Muscle - Skeletal,140280000.0,0.014257199885942401,0.0427715996578272,0.69314718056
GTEX-P44H-0526-SM-2XCF1,G19470.GTEX-P44H-0526-SM-2XCF1.2,GTEX-P44H,Nerve - Tibial,158693333.0,0.10082339123849646,0.5482271898593245,2.58816215361
GTEX-POYW-0006-SM-2XCF4,G19473.GTEX-POYW-0006-SM-2XCF4.2,GTEX-POYW,Whole Blood,69133333.0,8.201542951791431,37.44937337246564,5.85295268348
GTEX-PVOW-0726-SM-2XCF5,G19474.GTEX-PVOW-0726-SM-2XCF5.2,GTEX-PVOW,Artery - Tibial,126813333.0,0.015771212321972487,0.039428030804931215,0.673011667009
GTEX-PVOW-0626-SM-2XCF6,G19475.GTEX-PVOW-0626-SM-2XCF6.2,GTEX-PVOW,Nerve - Tibial,160453333.0,0.006232341711468218,0.012464683422936437,0.0
GTEX-PVOW-2526-SM-2XCF7,G19476.GTEX-PVOW-2526-SM-2XCF7.2,GTEX-PVOW,Brain - Cortex,141466666.0,0.014137606098669209,0.09189443964134986,0.429323021931
GTEX-PVOW-1026-SM-2XCF9,G19478.GTEX-PVOW-1026-SM-2XCF9.2,GTEX-PVOW,Lung,132493333.0,0.24152158659938006,1.720841304520583,3.03554371432
GTEX-PVOW-0126-SM-2XCFA,G19479.GTEX-PVOW-0126-SM-2XCFA.2,GTEX-PVOW,Skin - Sun Exposed (Lower leg),156653333.0,0.04468465410818932,0.16597157240184607,1.79731584722
GTEX-OIZI-0008-SM-2XCFD,G19482.GTEX-OIZI-0008-SM-2XCFD.2,GTEX-OIZI,Cells - Transformed fibroblasts,157600000.0,0.01903553299492386,0.31091370558375636,0.339322323378
GTEX-SJXC-0526-SM-2XCFG,G19485.GTEX-SJXC-0526-SM-2XCFG.2,GTEX-SJXC,Muscle - Skeletal,149653333.0,0.026728439118693065,0.09354953691542574,1.27703425947
GTEX-SJXC-0426-SM-2XCFH,G19486.GTEX-SJXC-0426-SM-2XCFH.2,GTEX-SJXC,Artery - Tibial,131173333.0,0.2287050219269796,3.1027647974760235,1.97241379776
GTEX-SJXC-0726-SM-2XCFJ,G19488.GTEX-SJXC-0726-SM-2XCFJ.2,GTEX-SJXC,Thyroid,125920000.0,0.7306226175349428,3.851651842439644,4.20412122229
GTEX-SNMC-1326-SM-2XCFK,G19489.GTEX-SNMC-1326-SM-2XCFK.2,GTEX-SNMC,Adipose - Subcutaneous,146626666.0,0.0,0.0,0.0
GTEX-SNMC-1426-SM-2XCFM,G19491.GTEX-SNMC-1426-SM-2XCFM.2,GTEX-SNMC,Muscle - Skeletal,125360000.0,0.00797702616464582,0.01595405232929164,0.0
GTEX-SNMC-1526-SM-2XCFN,G19492.GTEX-SNMC-1526-SM-2XCFN.2,GTEX-SNMC,Artery - Tibial,122626666.0,0.016309666284166937,0.040774165710417344,0.673011667009
