sample,fileName,individual,tissue,n.raw.reads,CPM,igRPM,immune.diversity
GTEX-13JVG-0526-SM-5IJBN,G60100.GTEX-13JVG-0526.2,GTEX-13JVG,Nerve - Tibial,77146666.0,3.668337397756113,1.3610439108282397,2.07185587204
GTEX-13FLV-1226-SM-5IJBZ,G60101.GTEX-13FLV-1226.2,GTEX-13FLV,Esophagus - Muscularis,70813333.0,1.6663528604140128,0.0988514408720177,1.24544105376
GTEX-13N1W-2426-SM-5IJD1,G60102.GTEX-13N1W-2426.2,GTEX-13N1W,Skin - Not Sun Exposed (Suprapubic),65653333.0,2.528432181805606,0.2893988641825694,0.673011667009
GTEX-13NYB-0326-SM-5IJDP,G60103.GTEX-13NYB-0326.2,GTEX-13NYB,Heart - Atrial Appendage,85653333.0,2.696917818714655,9.024750969118738,1.72122320256
GTEX-13NYB-0426-SM-5IJDD,G60104.GTEX-13NYB-0426.2,GTEX-13NYB,Artery - Aorta,64480000.0,3.7686104218362284,0.21712158808933002,1.31544444774
GTEX-13JUV-0226-SM-5IJCC,G60105.GTEX-13JUV-0226.2,GTEX-13JUV,Heart - Atrial Appendage,85213333.0,2.8164606588032415,3.9078391640894976,1.21494787075
GTEX-13NZ8-1626-SM-5IJBC,G60106.GTEX-13NZ8-1626.2,GTEX-13NZ8,Artery - Tibial,89720000.0,2.362906821221578,0.04458314757021846,1.59416669912
GTEX-13NZ9-0626-SM-5IJCO,G60107.GTEX-13NZ9-0626.2,GTEX-13NZ9,Muscle - Skeletal,85240000.0,3.4021586109807602,0.08212106992022525,0.399759267336
GTEX-139YR-0626-SM-5IJBT,G60108.GTEX-139YR-0626.2,GTEX-139YR,Artery - Aorta,97853333.0,3.392832822567219,18.302902365114125,2.51778375113
GTEX-139YR-2526-SM-5IJC6,G60109.GTEX-139YR-2526.2,GTEX-139YR,Muscle - Skeletal,86720000.0,2.8367158671586714,0.08071955719557196,0.673011667009
GTEX-13NYB-3026-SM-5IJD7,G60110.GTEX-13NYB-3026.2,GTEX-13NYB,Brain - Cortex,89906666.0,1.1790004536482313,0.06673587473480554,0.0
GTEX-13O21-0626-SM-5IJDI,G60111.GTEX-13O21-0626.2,GTEX-13O21,Esophagus - Mucosa,71173333.0,4.08860998542811,1.2223679337877853,0.767695947858
GTEX-13O21-1026-SM-5IJDU,G60112.GTEX-13O21-1026.2,GTEX-13O21,Small Intestine - Terminal Ileum,83186666.0,2.7408238719412075,67.59496768388338,2.54846023646
GTEX-13FHO-0326-SM-5IJBH,G60113.GTEX-13FHO-0326.2,GTEX-13FHO,Adipose - Subcutaneous,90920000.0,2.9036515618125827,1.2648482182138143,1.05563343255
GTEX-13N2G-2226-SM-5IJCU,G60115.GTEX-13N2G-2226.2,GTEX-13N2G,Colon - Sigmoid,60933333.0,3.1181619426595293,0.14770240781018823,0.841842498188
GTEX-13FTW-2526-SM-5IJC8,G60116.GTEX-13FTW-2526.2,GTEX-13FTW,Adipose - Subcutaneous,77613333.0,3.1824428928983117,1.0694038870872868,1.8740632077
GTEX-13FXS-0226-SM-5IJCK,G60117.GTEX-13FXS-0226.2,GTEX-13FXS,Skin - Sun Exposed (Lower leg),82253333.0,2.9299724547332326,0.8996595919097893,1.37781950804
GTEX-13FTZ-0526-SM-5IJCW,G60118.GTEX-13FTZ-0526.2,GTEX-13FTZ,Lung,87933333.0,3.7755875806504458,95.68612621564111,2.62934741313
GTEX-13G51-2126-SM-5IJD9,G60119.GTEX-13G51-2126.2,GTEX-13G51,Colon - Sigmoid,72253333.0,3.017161851896853,0.2906440316047427,0.0
GTEX-13G51-2926-SM-5IJDL,G60120.GTEX-13G51-2926.2,GTEX-13G51,Artery - Tibial,79706666.0,3.525426593554923,0.250920042245902,1.57279939526
GTEX-13G51-3026-SM-5IJB8,G60121.GTEX-13G51-3026.2,GTEX-13G51,Brain - Cortex,90000000.0,1.4444444444444444,0.26666666666666666,0.0
GTEX-13D11-2026-SM-5IJBK,G60122.GTEX-13D11-2026.2,GTEX-13D11,Esophagus - Gastroesophageal Junction,77066666.0,1.5441176604162428,0.2724913518381605,1.754105331
GTEX-139T6-0526-SM-5IJC9,G60123.GTEX-139T6-0526.2,GTEX-139T6,Adipose - Visceral (Omentum),72533333.0,1.3097426530778615,3.3777573684639584,2.05834197358
GTEX-13CF3-0526-SM-5IJBV,G60124.GTEX-13CF3-0526.2,GTEX-13CF3,Artery - Aorta,90200000.0,3.0376940133037693,17.416851441241686,2.46216713509
GTEX-13FTY-0226-SM-5IJBW,G60125.GTEX-13FTY-0226.2,GTEX-13FTY,Muscle - Skeletal,82640000.0,2.81945788964182,1.536786060019361,0.304636097349
GTEX-13FHP-3026-SM-5IJBS,G60126.GTEX-13FHP-3026.2,GTEX-13FHP,Brain - Cortex,107613333.0,3.1315822176049504,3.4010655538380172,1.30860538725
GTEX-13NZ8-0126-SM-5IJCT,G60127.GTEX-13NZ8-0126.2,GTEX-13NZ8,Breast - Mammary Tissue,73026666.0,3.450794261920707,5.052948740669607,2.54142397463
GTEX-13FHP-0126-SM-5IJBG,G60128.GTEX-13FHP-0126.2,GTEX-13FHP,Skin - Sun Exposed (Lower leg),91213333.0,3.990644657179669,0.8003215933354831,0.860851390631
GTEX-13N1W-1026-SM-5IJC5,G60129.GTEX-13N1W-1026.2,GTEX-13N1W,Heart - Left Ventricle,83293333.0,2.0289739155953814,5.990875644272753,0.0
GTEX-13N1W-1926-SM-5IJCH,G60130.GTEX-13N1W-1926.2,GTEX-13N1W,Esophagus - Gastroesophageal Junction,66800000.0,3.1736526946107784,0.5838323353293413,1.42831485515
GTEX-13O3O-2326-SM-5IJD6,G60131.GTEX-13O3O-2326.2,GTEX-13O3O,Skin - Not Sun Exposed (Suprapubic),100533333.0,3.829575609514508,1.770557035048266,2.00424254297
GTEX-13OVG-0726-SM-5IJBY,G60132.GTEX-13OVG-0726.2,GTEX-13OVG,Artery - Coronary,64333333.0,3.155440430857204,186.83937920642165,2.58719106123
GTEX-13NYS-1926-SM-5IJCB,G60133.GTEX-13NYS-1926.2,GTEX-13NYS,Heart - Atrial Appendage,78826666.0,2.8289919048460073,0.329837621192808,1.84952433638
GTEX-13OVL-1326-SM-5IJCZ,G60135.GTEX-13OVL-1326.2,GTEX-13OVL,Artery - Tibial,72293333.0,3.2783106016152277,0.4564736280730064,1.31547590978
GTEX-13PVQ-1226-SM-5IJDC,G60136.GTEX-13PVQ-1226.2,GTEX-13PVQ,Heart - Left Ventricle,81666666.0,2.1061224661724283,5.583673514968764,0.0
GTEX-13N1W-0326-SM-5IJDJ,G60137.GTEX-13N1W-0326.2,GTEX-13N1W,Artery - Tibial,94040000.0,3.4559761803487876,0.7230965546575925,1.46939742046
GTEX-13PL6-0826-SM-5IJBI,G60138.GTEX-13PL6-0826.2,GTEX-13PL6,Heart - Atrial Appendage,90853333.0,2.6416202034106995,0.3852362796640603,0.576981445332
GTEX-13PL7-1826-SM-5IJDV,G60139.GTEX-13PL7-1826.2,GTEX-13PL7,Artery - Coronary,82240000.0,3.1857976653696496,1.4348249027237354,2.19476930964
GTEX-13QBU-0826-SM-5IJBU,G60140.GTEX-13QBU-0826.2,GTEX-13QBU,Esophagus - Gastroesophageal Junction,92986666.0,3.2262690222703543,0.23659306163315932,1.48169468964
GTEX-13OVI-1326-SM-5IJBO,G60141.GTEX-13OVI-1326.2,GTEX-13OVI,Adipose - Subcutaneous,70466666.0,3.221381298215528,0.17029328448716446,1.41479266346
GTEX-13W3W-1826-SM-5IJDE,G60142.GTEX-13W3W-1826.2,GTEX-13W3W,Esophagus - Gastroesophageal Junction,72653333.0,2.807854665112198,0.3853918167801056,0.608473502998
GTEX-13W3W-0726-SM-5IJDQ,G60143.GTEX-13W3W-0726.2,GTEX-13W3W,Skin - Not Sun Exposed (Suprapubic),83226666.0,2.53524513405355,1.742230068425425,0.456223420168
GTEX-13PL7-0626-SM-5IJCD,G60145.GTEX-13PL7-0626.2,GTEX-13PL7,Muscle - Skeletal,79813333.0,1.3907450776426038,0.08770464453602006,0.673011667009
GTEX-13PL6-0326-SM-5IJCP,G60146.GTEX-13PL6-0326.2,GTEX-13PL6,Muscle - Skeletal,76066666.0,1.5512708286702088,0.026292725909664555,0.673011667009
GTEX-13U4I-1826-SM-5IJD2,G60147.GTEX-13U4I-1826.2,GTEX-13U4I,Muscle - Skeletal,84506666.0,2.8045124866244278,0.6863363891317166,1.12967354582
GTEX-13W46-0526-SM-5IJBD,G60148.GTEX-13W46-0526.2,GTEX-13W46,Nerve - Tibial,83786666.0,3.2224697901214974,0.09548058637397029,1.2787965542
GTEX-13N11-1826-SM-5IJDS,G60149.GTEX-13N11-1826.2,GTEX-13N11,Adipose - Visceral (Omentum),79533333.0,2.841575871087912,6.663872618038025,2.7009708467
GTEX-13N11-2326-SM-5IJBF,G60150.GTEX-13N11-2326.2,GTEX-13N11,Skin - Not Sun Exposed (Suprapubic),83266666.0,2.966373122228768,3.3146517479155464,2.28150753299
GTEX-13OVL-0326-SM-5IJCS,G60151.GTEX-13OVL-0326.2,GTEX-13OVL,Adipose - Subcutaneous,68320000.0,3.161592505854801,0.3366510538641686,1.33047952558
GTEX-13OW7-1626-SM-5IJDH,G60152.GTEX-13OW7-1626.2,GTEX-13OW7,Heart - Atrial Appendage,70173333.0,2.8215846609423556,0.22800684128827114,0.0
GTEX-13O3Q-2426-SM-5IJBR,G60153.GTEX-13O3Q-2426.2,GTEX-13O3Q,Skin - Sun Exposed (Lower leg),80733333.0,1.771263425975489,0.02477291504860824,0.0
GTEX-13O3Q-2526-SM-5IJC4,G60154.GTEX-13O3Q-2526.2,GTEX-13O3Q,Artery - Tibial,99466666.0,1.9202412997335208,0.30160858110997707,0.69314718056
GTEX-13OVI-1926-SM-5IJCG,G60155.GTEX-13OVI-1926.2,GTEX-13OVI,Small Intestine - Terminal Ileum,73666666.0,1.425339379414836,0.27149321512663543,0.0
GTEX-13OW6-1626-SM-5IJD5,G60156.GTEX-13OW6-1626.2,GTEX-13OW6,Esophagus - Gastroesophageal Junction,77453333.0,1.6526080291470477,0.02582200045542262,0.0
GTEX-13OW8-1426-SM-5IJDT,G60157.GTEX-13OW8-1426.2,GTEX-13OW8,Muscle - Skeletal,71626666.0,2.7364110455734463,1.63346985883721,0.500402423538
GTEX-ZDYS-1326-SM-5IJFF,G60159.GTEX-ZDYS-1326.2,GTEX-ZDYS,Testis,88693333.0,4.115303683536168,0.36079374759769145,0.673011667009
GTEX-1339X-0626-SM-5IJER,G60161.GTEX-1339X-0626.2,GTEX-1339X,Lung,86986666.0,3.851164959006476,8.576027043041286,2.57382099204
GTEX-131XE-0426-SM-5IJF4,G60162.GTEX-131XE-0426.2,GTEX-131XE,Testis,85386666.0,4.497189291826899,0.9486258662447367,0.784780799874
GTEX-ZDYS-0426-SM-5IJEQ,G60163.GTEX-ZDYS-0426.2,GTEX-ZDYS,Lung,86253333.0,0.7651878217853911,15.825475405106953,0.562335144619
GTEX-ZDYS-1226-SM-5IJF3,G60164.GTEX-ZDYS-1226.2,GTEX-ZDYS,Prostate,90693333.0,3.781975903344516,3.1093796056651706,2.1209601725
GTEX-132AR-2026-SM-5IJG4,G60165.GTEX-132AR-2026.2,GTEX-132AR,Heart - Left Ventricle,91493333.0,1.8361993654772637,0.5902069389034063,1.36615884757
GTEX-1399R-0426-SM-5IJE3,G60167.GTEX-1399R-0426.2,GTEX-1399R,Pancreas,113040000.0,2.8043170559094124,1.265038924274593,2.2602017678
GTEX-1399R-0526-SM-5IJEF,G60168.GTEX-1399R-0526.2,GTEX-1399R,Prostate,84426666.0,4.477258405537416,28.059854927825764,1.57504440744
GTEX-139D8-1626-SM-5IJFZ,G60169.GTEX-139D8-1626.2,GTEX-139D8,Adipose - Visceral (Omentum),107493333.0,4.614239657077151,4.9770528559199105,1.92694262937
GTEX-132AR-2326-SM-5IJDY,G60170.GTEX-132AR-2326.2,GTEX-132AR,Esophagus - Muscularis,111440000.0,4.370064608758076,1.1216798277099784,1.17198929566
GTEX-132QS-0326-SM-5IJFN,G60172.GTEX-132QS-0326.2,GTEX-132QS,Thyroid,110640000.0,2.3228488792480118,0.23499638467100506,0.69314718056
GTEX-139T6-1026-SM-5IJGC,G60173.GTEX-139T6-1026.2,GTEX-139T6,Small Intestine - Terminal Ileum,109426666.0,2.202388218608433,19.86718666910678,2.59547315241
GTEX-139UW-0011-R11a-SM-5IJGN,G60174.GTEX-139UW-0011-R11a.2,GTEX-139UW,Brain - Cerebellar Hemisphere,149600000.0,1.6911764705882353,0.8355614973262032,0.709115257582
GTEX-13FTY-0011-R11a-SM-5IJEA,G60175.GTEX-13FTY-0011-R11a.2,GTEX-13FTY,Brain - Cerebellar Hemisphere,105760000.0,2.3732980332829046,0.245839636913767,0.69314718056
GTEX-131YS-1426-SM-5IJF7,G60176.GTEX-131YS-1426.2,GTEX-131YS,Esophagus - Mucosa,84720000.0,3.4230406043437207,0.1534466477809254,0.0
GTEX-131YS-2326-SM-5IJFJ,G60177.GTEX-131YS-2326.2,GTEX-131YS,Uterus,92346666.0,4.385648313497317,0.3465203605726275,1.91580595932
GTEX-1399S-0526-SM-5IJG8,G60178.GTEX-1399S-0526.2,GTEX-1399S,Kidney - Cortex,104853333.0,4.501525955307496,93.49249775398175,2.3190169249
GTEX-13FH7-1726-SM-5IJE7,G60179.GTEX-13FH7-1726.2,GTEX-13FH7,Lung,101440000.0,2.444794952681388,30.303627760252365,2.43520511881
GTEX-132AR-2826-SM-5IJFV,G60180.GTEX-132AR-2826.2,GTEX-132AR,Colon - Sigmoid,107506666.0,2.3161354478242306,0.6046136711187751,2.02805933562
GTEX-139YR-1626-SM-5IJGK,G60181.GTEX-139YR-1626.2,GTEX-139YR,Esophagus - Muscularis,106013333.0,2.4053578241899065,0.43390768593229684,1.23426786608
GTEX-131YS-0226-SM-5IJEH,G60182.GTEX-131YS-0226.2,GTEX-131YS,Adipose - Subcutaneous,104146666.0,2.362053529394786,0.35526821377076057,1.60943791243
GTEX-1399Q-2826-SM-5IJEZ,G60183.GTEX-1399Q-2826.2,GTEX-1399Q,Testis,92360000.0,2.0788220008661757,0.22737115634473798,1.89774852941
GTEX-1399U-1326-SM-5IJET,G60185.GTEX-1399U-1326.2,GTEX-1399U,Uterus,81520000.0,4.452894995093229,0.5520117762512267,2.18449825201
GTEX-1399R-2426-SM-5IJFC,G60187.GTEX-1399R-2426.2,GTEX-1399R,Nerve - Tibial,98880000.0,4.227346278317152,0.5865695792880259,1.38845854409
GTEX-13D11-1026-SM-5IJFB,G60189.GTEX-13D11-1026.2,GTEX-13D11,Breast - Mammary Tissue,96346666.0,4.338499891630915,48.34624998855695,2.9442386131
GTEX-1399R-0826-SM-5IJEL,G60190.GTEX-1399R-0826.2,GTEX-1399R,Esophagus - Mucosa,108000000.0,7.25,8.24074074074074,2.93391120661
GTEX-139D8-1426-SM-5IJEX,G60191.GTEX-139D8-1426.2,GTEX-139D8,Esophagus - Muscularis,92786666.0,3.9660871099733233,0.19399339124869516,1.25796595858
GTEX-139TT-0426-SM-5IJFA,G60192.GTEX-139TT-0426.2,GTEX-139TT,Muscle - Skeletal,106626666.0,3.929598624044008,2.0820307745531497,0.0
GTEX-13FHO-1626-SM-5IJGB,G60193.GTEX-13FHO-1626.2,GTEX-13FHO,Artery - Aorta,117226666.0,4.947679736963602,0.3838717037299346,1.55608608108
GTEX-139TT-2726-SM-5IJFM,G60195.GTEX-139TT-2726.2,GTEX-139TT,Pituitary,97400000.0,4.04517453798768,0.7802874743326489,2.10638379151
GTEX-13D11-1326-SM-5IJFY,G60196.GTEX-13D11-1326.2,GTEX-13D11,Vagina,92653333.0,3.734350279660204,50.856238490632606,2.60127243124
GTEX-13FH7-1026-SM-5IJGF,G60197.GTEX-13FH7-1026.2,GTEX-13FH7,Stomach,95960000.0,2.073780741975823,2.980408503543143,1.96584092571
GTEX-13N2G-2926-SM-5IJEE,G60199.GTEX-13N2G-2926.2,GTEX-13N2G,Pituitary,102386666.0,2.2659200564260975,0.18557103910386144,1.85091198244
GTEX-139TS-1726-SM-5IJG5,G60200.GTEX-139TS-1726.2,GTEX-139TS,Testis,84906666.0,2.6381909754883086,0.14133165940115938,1.03619878482
GTEX-139TU-0826-SM-5IJFG,G60201.GTEX-139TU-0826.2,GTEX-139TU,Liver,82040000.0,4.058995611896636,7.484154071184788,2.28456309163
GTEX-1399T-3126-SM-5IJFS,G60202.GTEX-1399T-3126.2,GTEX-1399T,Brain - Cerebellum,93413333.0,4.1964030980459714,2.879674574934608,0.0
GTEX-13JVG-0926-SM-5IJE1,G60206.GTEX-13JVG-0926.2,GTEX-13JVG,Thyroid,93560000.0,4.125694741342454,1.5711842667806755,1.36570359848
GTEX-13N1W-2626-SM-5IJEP,G60207.GTEX-13N1W-2626.2,GTEX-13N1W,Testis,80373333.0,4.2053749344947535,0.8336098242933387,0.59834029711
GTEX-13FTW-0126-SM-5IJED,G60208.GTEX-13FTW-0126.2,GTEX-13FTW,Adrenal Gland,85280000.0,3.75234521575985,1.9934333958724202,1.33217904021
GTEX-139UW-1126-SM-5IJEJ,G60209.GTEX-139UW-1126.2,GTEX-139UW,Esophagus - Mucosa,111986666.0,5.491725238074325,5.875699523012856,2.588065572
GTEX-13JVG-3026-SM-5IJEV,G60210.GTEX-13JVG-3026.2,GTEX-13JVG,Pituitary,96226666.0,4.541360707644178,2.4941111437862764,1.57011010805
GTEX-13FHP-2826-SM-5IJFW,G60211.GTEX-13FHP-2826.2,GTEX-13FHP,Testis,99480000.0,5.066344993968637,0.3719340570969039,1.07397260353
GTEX-13FHP-2926-SM-5IJG9,G60212.GTEX-13FHP-2926.2,GTEX-13FHP,Brain - Cerebellum,90426666.0,4.279711031257085,2.8310233178341444,0.700627419235
GTEX-13FH7-0526-SM-5IJF8,G60213.GTEX-13FH7-0526.2,GTEX-13FH7,Esophagus - Mucosa,86306666.0,6.5464236563141025,8.87532835528602,1.86304799144
GTEX-13FH7-1226-SM-5IJFK,G60214.GTEX-13FH7-1226.2,GTEX-13FH7,Small Intestine - Terminal Ileum,112413333.0,4.812596384807842,55.393785005912065,2.57358267897
GTEX-13N2G-3126-SM-5IJGL,G60215.GTEX-13N2G-3126.2,GTEX-13N2G,Brain - Cerebellum,113640000.0,4.2326645547342485,2.1823301654347063,1.21804841286
GTEX-13CF3-0426-SM-5IJEU,G60216.GTEX-13CF3-0426.2,GTEX-13CF3,Lung,104000000.0,4.355769230769231,57.03846153846154,2.55867612453
GTEX-139T6-0426-SM-5IJEM,G60217.GTEX-139T6-0426.2,GTEX-139T6,Lung,123173333.0,4.083676131423674,4.148625254786277,2.63478841447
GTEX-139YR-0126-SM-5IJEY,G60218.GTEX-139YR-0126.2,GTEX-139YR,Adrenal Gland,88520000.0,2.067329417080886,0.22593764121102575,1.57643480748
GTEX-13G51-3126-SM-5IJG7,G60220.GTEX-13G51-3126.2,GTEX-13G51,Brain - Cerebellum,102240000.0,4.655712050078248,1.838810641627543,1.50798250831
GTEX-13N2G-0826-SM-5IJE6,G60221.GTEX-13N2G-0826.2,GTEX-13N2G,Lung,106013333.0,4.178719671043641,63.0581060969001,2.62164271469
GTEX-13O1R-0726-SM-5IJEI,G60222.GTEX-13O1R-0726.2,GTEX-13O1R,Testis,105493333.0,4.275151681860312,1.886375132350781,1.45903621996
GTEX-13FHO-3126-SM-5IJF6,G60223.GTEX-13FHO-3126.2,GTEX-13FHO,Pituitary,100653333.0,4.142932852506732,0.41727381248269246,2.10528758875
GTEX-13N11-0526-SM-5IJFI,G60224.GTEX-13N11-0526.2,GTEX-13N11,Ovary,88066666.0,4.4625284213666045,1.7827403617164297,1.95409248401
GTEX-13JVG-3226-SM-5IJGJ,G60225.GTEX-13JVG-3226.2,GTEX-13JVG,Brain - Cerebellum,113733333.0,4.791910916740654,5.495310684335611,1.90862042082
GTEX-13O3Q-3026-SM-5IJGD,G60226.GTEX-13O3Q-3026.2,GTEX-13O3Q,Brain - Cerebellum,99920000.0,4.253402722177742,1.521216973578863,1.60696167905
GTEX-13PVQ-0926-SM-5IJFD,G60228.GTEX-13PVQ-0926.2,GTEX-13PVQ,Lung,78546666.0,4.2140553744190745,10.223221950629961,2.6178532525
GTEX-13O3Q-0626-SM-5IJG1,G60229.GTEX-13O3Q-0626.2,GTEX-13O3Q,Thyroid,88160000.0,4.423774954627949,1.2023593466424682,1.1821502442
GTEX-13OW6-2526-SM-5IJEC,G60230.GTEX-13OW6-2526.2,GTEX-13OW6,Stomach,97506666.0,3.240804069744319,16.768084348202407,2.43212683311
GTEX-13O61-2126-SM-5IJEO,G60231.GTEX-13O61-2126.2,GTEX-13O61,Pancreas,95520000.0,3.6850921273031827,0.9422110552763819,1.68703087299
GTEX-13OVL-3026-SM-5IJF1,G60232.GTEX-13OVL-3026.2,GTEX-13OVL,Brain - Cerebellum,96400000.0,4.398340248962656,1.3174273858921162,0.990913979458
GTEX-13N11-0826-SM-5IJFP,G60233.GTEX-13N11-0826.2,GTEX-13N11,Adrenal Gland,97200000.0,3.52880658436214,3.3127572016460904,2.35083635376
GTEX-13N11-0926-SM-5IJG2,G60234.GTEX-13N11-0926.2,GTEX-13N11,Liver,101933333.0,4.081098770703397,1.8541530472666876,1.65182177696
GTEX-13O21-0126-SM-5IJE8,G60235.GTEX-13O21-0126.2,GTEX-13O21,Adrenal Gland,106946666.0,3.3661638409560144,3.291360200045881,1.87914891119
GTEX-13PL7-0326-SM-5IJEK,G60236.GTEX-13PL7-0326.2,GTEX-13PL7,Esophagus - Muscularis,104853333.0,4.110503573596463,3.2330874975619515,1.57284782705
GTEX-13QIC-1526-SM-5IJFL,G60239.GTEX-13QIC-1526.2,GTEX-13QIC,Ovary,94106666.0,4.409889518347192,0.35066591350712606,1.17699297286
GTEX-13OVJ-2326-SM-5IJGA,G60240.GTEX-13OVJ-2326.2,GTEX-13OVJ,Uterus,114640000.0,4.963363572923936,1.1339846475924633,2.09044329158
GTEX-13OW6-0126-SM-5IJGM,G60241.GTEX-13OW6-0126.2,GTEX-13OW6,Testis,126520000.0,4.694909895668669,7.87227315839393,2.65178328228
GTEX-13NZA-2526-SM-5IJFX,G60242.GTEX-13NZA-2526.2,GTEX-13NZA,Testis,100093333.0,4.565738659137267,1.3986945564096662,1.11645667726
GTEX-13QBU-0526-SM-5IJFE,G60244.GTEX-13QBU-0526.2,GTEX-13QBU,Adrenal Gland,81986666.0,3.817693965016214,0.4390957915034623,1.04896858899
GTEX-13QBU-1726-SM-5IJFQ,G60245.GTEX-13QBU-1726.2,GTEX-13QBU,Vagina,104746666.0,2.6349287336744447,0.6873727131324638,2.06006253059
GTEX-13QBU-1826-SM-5IJG3,G60246.GTEX-13QBU-1826.2,GTEX-13QBU,Colon - Transverse,91440000.0,3.3136482939632548,9.61286089238845,2.58209247783
GTEX-13OVJ-2626-SM-5IJFT,G60247.GTEX-13OVJ-2626.2,GTEX-13OVJ,Pituitary,100373333.0,2.2715196674798075,0.259032944537171,2.26801584267
GTEX-13OVJ-2726-SM-5IJG6,G60248.GTEX-13OVJ-2726.2,GTEX-13OVJ,Brain - Cerebellum,102373333.0,3.0281323359863648,0.3321177400759239,1.65718007917
GTEX-13VXT-1626-SM-5IJES,G60249.GTEX-13VXT-1626.2,GTEX-13VXT,Uterus,104213333.0,2.1494370590757326,0.08636131040929283,1.96668461791
GTEX-13O1R-1326-SM-5IJF5,G60250.GTEX-13O1R-1326.2,GTEX-13O1R,Esophagus - Mucosa,103466666.0,3.8273196122894304,0.0386597940635296,1.66466885169
GTEX-13OVH-2926-SM-5IJFH,G60251.GTEX-13OVH-2926.2,GTEX-13OVH,Brain - Cerebellum,93986666.0,3.8728897990700086,0.5319903570151111,1.28246424031
GTEX-13OW6-1726-SM-5IJGI,G60252.GTEX-13OW6-1726.2,GTEX-13OW6,Adrenal Gland,102853333.0,2.313974599150812,0.07778065879498529,1.03972077084
GTEX-139TS-0011-R8a-SM-5J1NP,G60256.GTEX-139TS-0011-R8a.2,GTEX-139TS,Brain - Hypothalamus,94306666.0,2.7357557099940317,7.390781898704806,0.0
GTEX-ZDXO-3026-SM-5J1N5,G60257.GTEX-ZDXO-3026.2,GTEX-ZDXO,Skin - Sun Exposed (Lower leg),83466666.0,4.34904156828308,1.4736421842942666,1.61161582505
GTEX-ZE7O-1526-SM-5J1NH,G60258.GTEX-ZE7O-1526.2,GTEX-ZE7O,Adipose - Visceral (Omentum),82373333.0,3.787633553689032,4.746681793244909,2.48386430101
GTEX-ZAK1-0426-SM-5J1MS,G60259.GTEX-ZAK1-0426.2,GTEX-ZAK1,Artery - Tibial,88146666.0,4.390409956061186,0.4991680570198764,1.31508371055
GTEX-ZE9C-2326-SM-5J1NT,G60260.GTEX-ZE9C-2326.3,GTEX-ZE9C,Muscle - Skeletal,78933333.0,4.117398666036312,1.862331088945655,1.06795234755
GTEX-1313W-1626-SM-5J1OE,G60262.GTEX-1313W-1626.3,GTEX-1313W,Adipose - Visceral (Omentum),93280000.0,3.902229845626072,8.426243567753001,2.37639491781
GTEX-139T6-0826-SM-5J1O2,G60263.GTEX-139T6-0826.2,GTEX-139T6,Esophagus - Gastroesophageal Junction,89706666.0,3.8012782684399395,1.683263983971938,1.43203160488
GTEX-139T4-0426-SM-5J1OQ,G60264.GTEX-139T4-0426.2,GTEX-139T4,Nerve - Tibial,94360000.0,3.8257736328952947,9.33658329800763,1.87038462501
GTEX-139TS-0011-R2b-SM-5J1MX,G60265.GTEX-139TS-0011-R2b.2,GTEX-139TS,Brain - Substantia nigra,119853333.0,3.429191243267302,8.168316854400704,1.08444589914
GTEX-139T8-0011-R5b-SM-5J1MO,G60266.GTEX-139T8-0011-R5b.2,GTEX-139T8,Brain - Caudate (basal ganglia),99453333.0,2.7047861734307084,4.0722617109272745,1.79175946923
GTEX-13FXS-0011-R8a-SM-5J1MN,G60267.GTEX-13FXS-0011-R8a.2,GTEX-13FXS,Brain - Hypothalamus,103440000.0,3.5382830626450117,1.9528228924980666,0.125386776107
GTEX-13FLW-0011-R8b-SM-5J1MZ,G60268.GTEX-13FLW-0011-R8b.2,GTEX-13FLW,Brain - Hypothalamus,110146666.0,3.2956058788016334,0.6990679136851949,0.502165017665
GTEX-13FHO-2026-SM-5J1OA,G60269.GTEX-13FHO-2026.2,GTEX-13FHO,Adipose - Visceral (Omentum),90226666.0,4.001034461364227,10.52903805622165,2.06222204036
GTEX-13FTX-1826-SM-5J1NX,G60270.GTEX-13FTX-1826.2,GTEX-13FTX,Skin - Sun Exposed (Lower leg),86453333.0,2.590993224055341,0.02313386807192269,0.598269588585
GTEX-132NY-1426-SM-5J1MJ,G60271.GTEX-132NY-1426.2,GTEX-132NY,Heart - Atrial Appendage,94680000.0,3.8339670468948035,1.7955217574989437,1.87345173755
GTEX-133LE-1826-SM-5J1MV,G60273.GTEX-133LE-1826.2,GTEX-133LE,Skin - Sun Exposed (Lower leg),101320000.0,4.461113304382155,0.15791551519936833,1.33217904021
GTEX-1399U-1426-SM-5J1N8,G60274.GTEX-1399U-1426.2,GTEX-1399U,Esophagus - Gastroesophageal Junction,87106666.0,3.9262207555963626,0.03444053294382774,1.85724450637
GTEX-13CF3-1826-SM-5J1NK,G60275.GTEX-13CF3-1826.2,GTEX-13CF3,Muscle - Skeletal,92720000.0,2.2648835202761,0.4098360655737705,0.673011667009
GTEX-13FTY-2226-SM-5J1ND,G60277.GTEX-13FTY-2226.2,GTEX-13FTY,Breast - Mammary Tissue,89760000.0,3.999554367201426,24.710338680926917,2.6487557417
GTEX-139TT-0526-SM-5J1NN,G60278.GTEX-139TT-0526.2,GTEX-139TT,Artery - Tibial,102533333.0,4.037711326520518,0.16579974046098744,1.02154101028
